visitorid,ses_rec,ses_rec_avg,ses_rec_sd,ses_rec_cv,user_rec,ses_n,int_n,int_n_r,tran_n,tran_n_r,rev_sum,rev_sum_r,target_class
824252,22,0,0,-1,22,3,7,2.3333333,0,0,0,0,1
824356,14,22,22,1,59,3,3,1,0,0,0,0,1
824797,19,0,0,-1,19,2,2,1,0,0,0,0,1
824922,31,0,0,-1,31,2,3,1.5,0,0,0,0,1
824965,24,66,0,0,90,2,2,1,0,0,0,0,1
825232,18,20.5,11.5,0.5609756,60,3,3,1,0,0,0,0,1
825781,26,31.5,22.5,0.71428573,90,3,3,1,0,0,0,0,1
826026,18,2.5,2.5,1,24,3,4,1.3333334,0,0,0,0,1
826217,29,7,0,0,36,2,2,1,0,0,0,0,1
826643,17,17,0,0,34,2,2,1,0,0,0,0,1
826646,14,0,0,-1,14,3,11,3.6666667,0,0,0,0,1
827018,17,0,0,-1,17,2,5,2.5,0,0,0,0,1
827020,28,25.5,0.5,0.019607844,80,3,9,3,0,0,0,0,1
827075,9,4.5,7.7942286,1.7320508,28,5,8,1.6,0,0,0,0,1
827305,31,5,1,0.2,41,3,6,2,0,0,0,0,0
827470,26,64,0,0,90,2,4,2,0,0,0,0,1
827505,12,3,3,1,19,3,3,1,0,0,0,0,1
828145,2,2.5,2.5,1,8,3,6,2,0,0,0,0,1
828218,10,0,0,-1,11,4,6,1.5,1,0.25,265680,66420,1
828333,4,1,0,0,5,2,4,2,0,0,0,0,1
828690,16,6,0,0,23,2,5,2.5,0,0,0,0,1
830268,18,8.333333,1.6996732,0.20396078,44,4,4,1,0,0,0,0,1
830749,21,0,0,-1,22,2,2,1,0,0,0,0,1
831206,20,0.5,0.5,1,21,3,3,1,0,0,0,0,1
831636,19,0,0,-1,19,2,2,1,0,0,0,0,1
831949,6,3,0,0,10,2,2,1,0,0,0,0,1
832378,10,78,0,0,89,2,4,2,0,0,0,0,1
832671,14,5,5.0990195,1.0198039,31,4,7,1.75,0,0,0,0,1
832689,18,0,0,-1,18,2,2,1,0,0,0,0,1
833019,18,0,0,-1,19,2,3,1.5,0,0,0,0,1
833077,15,5,0,0,20,2,2,1,0,0,0,0,1
833342,20,0,0,-1,20,2,4,2,0,0,0,0,1
833423,31,0,0,-1,32,2,3,1.5,0,0,0,0,1
833622,26,5,0,0,32,2,2,1,0,0,0,0,1
833832,12,42.5,12.5,0.29411766,98,3,4,1.3333334,0,0,0,0,1
833917,21,0,0,-1,21,2,2,1,0,0,0,0,1
833949,0,97,0,0,97,2,2,1,0,0,0,0,1
834129,10,13.5,13.66565,1.0122705,65,5,13,2.6,0,0,0,0,0
834520,29,12.333333,8.653836,0.7016624,67,4,5,1.25,0,0,0,0,1
834934,3,0,0,-1,4,5,11,2.2,0,0,0,0,1
834950,7,44,42,0.95454544,96,3,4,1.3333334,0,0,0,0,1
835425,0,0.6,1.2,2,6,6,7,1.1666666,0,0,0,0,1
835491,20,72,0,0,93,2,2,1,0,0,0,0,1
835528,14,24,0,0,39,2,5,2.5,0,0,0,0,1
835579,30,4.5,4.5,1,39,3,3,1,0,0,0,0,1
835985,16,6,0,0,23,2,3,1.5,0,0,0,0,1
836012,13,0,0,-1,14,3,4,1.3333334,0,0,0,0,0
836044,0,0.9464286,1.1865262,1.2536881,80,57,59,1.0350877,0,0,0,0,0
836152,21,0,0,-1,21,2,3,1.5,0,0,0,0,1
836367,31,27.5,27.5,1,87,3,5,1.6666666,0,0,0,0,1
836388,8,4,0,0,12,2,2,1,0,0,0,0,1
836510,24,21.666666,28.522896,1.3164413,92,4,5,1.25,0,0,0,0,0
837321,18,1,0,0,19,2,3,1.5,0,0,0,0,1
837576,23,9.428572,8.764492,0.9295674,93,8,13,1.625,0,0,0,0,0
838308,8,2.3333333,2.0548046,0.88063055,17,4,4,1,0,0,0,0,1
839780,15,0,0,-1,15,2,5,2.5,0,0,0,0,1
839829,23,38,0,0,61,2,2,1,0,0,0,0,1
839958,19,2,0,0,22,2,2,1,0,0,0,0,1
840080,12,21,0,0,34,2,2,1,0,0,0,0,1
840216,0,18,25.455845,1.4142135,55,4,6,1.5,0,0,0,0,0
840250,16,0,0,-1,16,2,3,1.5,0,0,0,0,1
840386,9,0,0,-1,9,2,2,1,0,0,0,0,1
840885,12,3,0,0,16,2,2,1,0,0,0,0,1
841623,24,26,0,0,50,2,4,2,0,0,0,0,1
841880,8,2.6666667,1.2472191,0.4677072,18,4,4,1,0,0,0,0,1
841926,10,23,0,0,33,2,2,1,0,0,0,0,1
842662,3,0,0,-1,3,2,2,1,0,0,0,0,1
842688,31,3,0,0,35,2,3,1.5,0,0,0,0,1
843179,22,64,0,0,87,2,3,1.5,0,0,0,0,1
843573,16,2,0,0,19,2,2,1,0,0,0,0,1
843725,10,32.5,30.5,0.93846154,76,3,3,1,0,0,0,0,1
844190,28,3.3333333,0.94280905,0.28284273,39,4,6,1.5,0,0,0,0,1
844257,27,6,0,0,34,2,2,1,0,0,0,0,1
844546,19,0,0,-1,20,3,4,1.3333334,0,0,0,0,1
844655,15,0,0,-1,16,2,3,1.5,0,0,0,0,1
845150,18,14,0,0,32,2,2,1,0,0,0,0,1
846340,17,58,0,0,76,2,4,2,0,0,0,0,1
846539,26,12,0,0,39,2,2,1,0,0,0,0,1
846603,18,3,0,0,21,2,2,1,0,0,0,0,1
846825,26,16,0,0,42,2,2,1,0,0,0,0,1
847101,22,16.75,22.73076,1.3570603,91,5,5,1,0,0,0,0,1
847233,22,0,0,-1,22,3,8,2.6666667,0,0,0,0,1
847339,2,5,0,0,7,2,2,1,0,0,0,0,1
847507,14,10,0,0,25,2,4,2,0,0,0,0,1
847656,23,0,0,-1,23,2,5,2.5,0,0,0,0,1
847792,22,0,0,-1,22,2,2,1,0,0,0,0,1
848445,14,15,0,0,30,2,2,1,0,0,0,0,1
848597,28,0,0,-1,28,2,2,1,0,0,0,0,1
848778,26,0,0,-1,26,2,2,1,0,0,0,0,1
849176,1,9,0,0,10,2,5,2.5,0,0,0,0,1
849221,22,1,0,0,23,2,5,2.5,0,0,0,0,1
849810,23,3,0,0,27,2,2,1,0,0,0,0,1
849826,2,12,16.970562,1.4142135,38,4,4,1,0,0,0,0,1
849952,27,69,0,0,97,2,4,2,0,0,0,0,1
850348,21,72,0,0,94,2,2,1,0,0,0,0,1
850651,28,0,0,-1,28,2,3,1.5,0,0,0,0,1
850701,31,28,0,0,59,2,7,3.5,0,0,0,0,1
850768,25,3,0,0,28,2,21,10.5,0,0,0,0,1
851013,9,0,0,-1,9,2,2,1,0,0,0,0,1
851112,26,0,0,-1,26,2,3,1.5,0,0,0,0,1
851186,14,27,27,1,69,3,3,1,0,0,0,0,1
851571,27,0,0,-1,28,2,2,1,0,0,0,0,1
851738,21,0,0,-1,22,2,2,1,0,0,0,0,1
851809,8,0,0,-1,9,2,2,1,0,0,0,0,1
851866,24,0,0,-1,24,2,4,2,0,0,0,0,1
852004,31,58,0,0,89,2,2,1,0,0,0,0,1
852491,15,37,20,0.5405405,90,3,4,1.3333334,0,0,0,0,1
852691,30,6,0,0,37,2,2,1,0,0,0,0,1
852714,12,17,0,0,30,2,2,1,0,0,0,0,1
853131,24,64,0,0,89,2,2,1,0,0,0,0,1
853239,27,27,0,0,54,2,2,1,0,0,0,0,1
853381,21,0,0,-1,22,2,2,1,0,0,0,0,1
853444,8,0,0,-1,9,2,3,1.5,0,0,0,0,0
853668,5,13.5,3.5,0.25925925,33,3,8,2.6666667,0,0,0,0,1
853670,22,13,0,0,35,2,2,1,0,0,0,0,1
853864,26,6,0,0,33,2,2,1,0,0,0,0,1
854143,25,1,1,1,28,3,16,5.3333335,0,0,0,0,1
854654,1,0,0,-1,1,2,3,1.5,0,0,0,0,1
854743,1,0.64705884,1.4034066,2.1689012,97,86,86,1,0,0,0,0,0
854803,28,11,0,0,39,2,2,1,0,0,0,0,0
854835,13,0,0,-1,13,2,2,1,0,0,0,0,1
855629,1,5.1666665,7.9249954,1.5338701,34,7,7,1,0,0,0,0,1
855713,6,5.8,9.303762,1.604097,36,6,23,3.8333333,3,0.5,718080,119680,1
856028,17,0,0,-1,17,4,5,1.25,0,0,0,0,1
856096,22,0,0,-1,22,2,13,6.5,0,0,0,0,1
856569,14,0,0,-1,14,3,7,2.3333333,0,0,0,0,1
856755,13,0.5,0.5,1,14,3,4,1.3333334,0,0,0,0,1
857087,26,0,0,-1,26,2,2,1,0,0,0,0,1
857188,30,0,0,-1,30,3,10,3.3333333,1,0.33333334,44760,14920,1
857426,14,0,0,-1,14,2,2,1,0,0,0,0,1
857892,12,0,0,-1,12,2,3,1.5,0,0,0,0,1
858058,8,0,0,-1,8,2,3,1.5,0,0,0,0,1
858351,20,0,0,-1,20,3,5,1.6666666,0,0,0,0,1
858386,30,33.5,27.5,0.8208955,98,3,6,2,0,0,0,0,1
858725,5,2,0,0,7,2,3,1.5,0,0,0,0,1
858825,31,0,0,-1,31,2,2,1,0,0,0,0,1
859444,3,18.666666,26.398653,1.4142135,60,4,5,1.25,0,0,0,0,0
860310,24,42,0,0,66,2,3,1.5,0,0,0,0,1
860350,15,0,0,-1,15,2,2,1,0,0,0,0,1
860588,1,5,0,0,7,2,2,1,0,0,0,0,1
861305,14,61,0,0,75,2,3,1.5,0,0,0,0,0
861356,31,1,0,0,33,3,5,1.6666666,1,0.33333334,17400,5800,0
861366,16,0,0,-1,17,2,5,2.5,0,0,0,0,1
861441,26,0,0,-1,26,2,3,1.5,0,0,0,0,1
861611,2,0.5,0.8660254,1.7320508,5,5,12,2.4,0,0,0,0,0
861760,28,24,0,0,53,2,2,1,0,0,0,0,1
861905,26,2,0,0,29,2,4,2,0,0,0,0,1
861926,2,5.3333335,6.724747,1.26089,38,7,30,4.285714,0,0,0,0,0
862053,21,11.2,13.196969,1.1783009,79,6,6,1,0,0,0,0,1
862225,7,0.5,0.5,1,10,3,3,1,0,0,0,0,1
862608,11,0,0,-1,11,2,21,10.5,1,0.5,177960,88980,1
862637,23,1,0,0,24,2,2,1,0,0,0,0,1
862797,6,1,1.5491934,1.5491934,14,6,8,1.3333334,1,0.16666667,401880,66980,1
862870,1,0,0,-1,1,2,8,4,0,0,0,0,1
863061,29,0,0,-1,29,2,2,1,0,0,0,0,1
863200,24,7.3333335,8.900686,1.21373,69,7,21,3,0,0,0,0,1
863276,4,3,0,0,8,2,2,1,0,0,0,0,1
863435,16,3,0,0,19,2,2,1,0,0,0,0,1
863463,3,15,0,0,19,2,2,1,0,0,0,0,1
863582,22,5,0,0,27,2,2,1,0,0,0,0,1
864124,15,0,0,-1,15,2,3,1.5,0,0,0,0,1
864213,25,4,0,0,29,2,2,1,0,0,0,0,1
864359,10,0,0,-1,10,2,2,1,0,0,0,0,0
864439,14,0,0,-1,14,2,4,2,0,0,0,0,1
864984,19,0,0,-1,20,2,4,2,0,0,0,0,1
865128,24,7,7,1,38,3,3,1,0,0,0,0,1
865207,16,53,0,0,70,2,4,2,0,0,0,0,1
865324,6,16,0,0,22,2,2,1,0,0,0,0,0
865369,26,11,0,0,38,2,2,1,0,0,0,0,1
865493,26,57,0,0,84,2,3,1.5,0,0,0,0,1
866216,22,0,0,-1,22,2,8,4,0,0,0,0,0
866242,25,0,0,-1,26,2,11,5.5,3,1.5,1549800,774900,1
866428,26,0,0,-1,26,2,3,1.5,0,0,0,0,1
866521,22,0,0,-1,23,2,2,1,0,0,0,0,1
866809,4,0,0,-1,5,2,2,1,0,0,0,0,1
866838,7,0,0,-1,7,2,2,1,0,0,0,0,1
867115,26,7,0,0,33,2,4,2,0,0,0,0,1
867235,24,19,0,0,44,2,3,1.5,0,0,0,0,1
867401,18,0,0,-1,18,2,3,1.5,0,0,0,0,0
867732,19,58,0,0,77,2,2,1,0,0,0,0,0
867761,1,0,0,-1,1,2,4,2,0,0,0,0,1
867936,11,10.5,10.111875,0.96303564,99,9,11,1.2222222,0,0,0,0,0
867999,10,34.5,21.5,0.6231884,80,3,3,1,0,0,0,0,0
868444,0,31,0,0,31,2,2,1,0,0,0,0,1
869499,13,46,0,0,59,2,2,1,0,0,0,0,0
869541,31,6,0,0,38,2,2,1,0,0,0,0,1
869820,20,29,0,0,50,2,2,1,0,0,0,0,1
869847,0,69,0,0,70,2,2,1,0,0,0,0,1
870129,31,0,0,-1,32,2,2,1,0,0,0,0,1
870497,3,0.6666667,0.94280905,1.4142135,5,4,4,1,0,0,0,0,1
870554,19,0,0,-1,19,2,2,1,0,0,0,0,1
870675,21,0,0,-1,21,2,5,2.5,0,0,0,0,1
870875,21,40,0,0,61,2,2,1,0,0,0,0,1
871098,2,3,0,0,5,2,2,1,0,0,0,0,1
871146,22,18,0,0,41,2,4,2,0,0,0,0,1
871393,28,0,0,-1,28,2,3,1.5,0,0,0,0,1
871626,5,0,0,-1,6,3,5,1.6666666,0,0,0,0,1
871830,18,0,0,-1,18,3,8,2.6666667,0,0,0,0,1
872142,6,57,0,0,64,2,2,1,0,0,0,0,1
872200,1,3.5833333,9.340399,2.606623,46,13,14,1.0769231,0,0,0,0,1
872303,29,1,0,0,30,2,2,1,0,0,0,0,1
872321,15,0,0,-1,15,2,2,1,0,0,0,0,1
872607,11,12,0,0,24,2,2,1,0,0,0,0,1
872715,21,0,0,-1,22,4,5,1.25,0,0,0,0,1
873796,25,2,0,0,27,2,2,1,0,0,0,0,1
874091,3,31,0,0,35,2,4,2,0,0,0,0,1
875397,9,0,0,-1,9,2,2,1,0,0,0,0,1
875557,28,20,20,1,69,3,7,2.3333333,1,0.33333334,25440,8480,1
875653,6,0,0,-1,6,3,4,1.3333334,0,0,0,0,1
875969,17,11,0,0,28,2,3,1.5,0,0,0,0,1
876130,20,25,15,0.6,71,3,4,1.3333334,0,0,0,0,1
876236,31,10.666667,8.219218,0.77055174,65,4,4,1,0,0,0,0,1
876472,0,0,0,-1,1,2,2,1,0,0,0,0,0
876618,1,4,0,0,6,2,2,1,0,0,0,0,1
876796,17,9,9,1,36,3,3,1,0,0,0,0,1
876867,11,0,0,-1,11,2,4,2,0,0,0,0,1
877074,21,1.5,1.5,1,29,5,10,2,0,0,0,0,1
877095,10,0.5,0.5,1,12,3,3,1,0,0,0,0,1
877235,18,1.3333334,1.8856181,1.4142135,23,4,9,2.25,0,0,0,0,1
877238,24,7,0,0,32,2,2,1,0,0,0,0,1
877291,15,0,0,-1,16,2,2,1,0,0,0,0,1
877376,27,0,0,-1,27,2,2,1,0,0,0,0,1
877465,6,5.6666665,5.436502,0.9593827,24,4,4,1,0,0,0,0,1
877678,11,0,0,-1,11,2,3,1.5,0,0,0,0,1
877731,2,66,0,0,69,2,2,1,0,0,0,0,0
877855,23,42,0,0,66,2,2,1,0,0,0,0,1
878051,19,0,0,-1,20,2,2,1,0,0,0,0,1
878118,4,1,0,0,5,2,7,3.5,0,0,0,0,1
878163,4,0,0,-1,4,3,7,2.3333333,0,0,0,0,1
878470,0,66,0,0,67,2,2,1,0,0,0,0,1
878672,11,11,0,0,22,2,2,1,0,0,0,0,1
878731,23,15.5,20.180435,1.3019636,88,5,6,1.2,0,0,0,0,1
878784,9,5,2,0.4,21,3,7,2.3333333,0,0,0,0,1
878806,19,0,0,-1,19,3,5,1.6666666,0,0,0,0,1
879279,17,0.2,0.4,2,20,6,13,2.1666667,0,0,0,0,1
879457,9,21,0,0,31,2,2,1,0,0,0,0,1
879563,26,0,0,-1,26,2,4,2,0,0,0,0,1
879740,14,15.4,11.253444,0.7307431,92,6,7,1.1666666,0,0,0,0,0
879751,27,0,0,-1,28,2,2,1,0,0,0,0,1
880071,5,4.5,1.5,0.33333334,15,3,3,1,0,0,0,0,0
880225,16,2,0,0,19,2,2,1,0,0,0,0,0
880333,5,0,0,-1,6,2,7,3.5,1,0.5,23400,11700,0
880959,28,0.5,0.5,1,30,3,12,4,1,0.33333334,36600,12200,1
880964,23,0,0,-1,23,2,7,3.5,0,0,0,0,1
880974,7,0,0,-1,7,2,3,1.5,0,0,0,0,1
881214,19,18.666666,23.626726,1.2657175,76,4,15,3.75,0,0,0,0,1
881364,5,0,0,-1,5,2,2,1,0,0,0,0,1
881484,1,1,1,1,4,3,3,1,0,0,0,0,1
881667,26,2,0,0,29,2,2,1,0,0,0,0,0
881696,15,0,0,-1,16,2,6,3,0,0,0,0,0
881929,17,37,0,0,54,2,4,2,0,0,0,0,0
881984,2,0,0,-1,3,2,3,1.5,0,0,0,0,1
882225,16,18.5,1.5,0.08108108,54,3,3,1,0,0,0,0,0
882322,24,0,0,-1,25,2,6,3,0,0,0,0,1
882365,31,19,0,0,50,2,2,1,0,0,0,0,1
882555,17,0,0,-1,17,2,2,1,0,0,0,0,1
882718,5,0.25,0.4330127,1.7320508,7,5,10,2,0,0,0,0,1
882770,3,2,0,0,6,2,2,1,0,0,0,0,1
883220,18,4,0,0,23,2,3,1.5,0,0,0,0,0
883400,18,4.5,6.2383223,1.3862939,48,7,7,1,0,0,0,0,1
883980,20,3.5,3.5,1,28,3,9,3,0,0,0,0,1
884222,20,0.5,0.5,1,22,3,4,1.3333334,0,0,0,0,1
884871,25,0,0,-1,26,2,2,1,0,0,0,0,1
885601,4,22.666666,31.351059,1.383135,73,4,8,2,0,0,0,0,1
885620,0,39,0,0,39,2,4,2,0,0,0,0,1
885646,21,5,0,0,27,2,2,1,0,0,0,0,1
885832,17,23,0,0,41,2,2,1,0,0,0,0,1
885847,19,13,0,0,32,2,2,1,0,0,0,0,1
886079,0,0,0,-1,0,2,2,1,0,0,0,0,1
886116,31,31.5,31.5,1,95,3,4,1.3333334,0,0,0,0,1
886296,8,0,0,-1,10,5,5,1,0,0,0,0,1
886878,23,0,0,-1,23,2,2,1,0,0,0,0,1
887080,0,2,0,0,3,2,4,2,0,0,0,0,1
887266,14,8.5,5.5,0.64705884,31,3,11,3.6666667,0,0,0,0,1
887529,24,0,0,-1,24,2,4,2,0,0,0,0,1
887647,27,7.3333335,7.781745,1.0611471,74,7,9,1.2857143,0,0,0,0,1
888253,19,0,0,-1,19,2,2,1,0,0,0,0,1
888566,4,0,0,-1,4,2,10,5,0,0,0,0,1
888789,25,44,0,0,69,2,2,1,0,0,0,0,1
888963,11,21.666666,17.172329,0.79256904,77,4,13,3.25,0,0,0,0,1
889886,23,0,0,-1,23,2,4,2,0,0,0,0,1
890380,20,36,11,0.30555555,92,3,4,1.3333334,0,0,0,0,1
890463,28,19.333334,14.884743,0.76990044,88,4,8,2,0,0,0,0,1
890471,15,4,1.6329932,0.4082483,29,4,13,3.25,0,0,0,0,1
890578,16,0,0,-1,16,2,3,1.5,0,0,0,0,1
890775,4,3.2,2.1354156,0.6673174,22,6,6,1,0,0,0,0,1
890837,3,16.666666,17.59419,1.0556514,55,4,5,1.25,0,0,0,0,0
890864,10,34,0,0,44,2,3,1.5,0,0,0,0,1
891032,21,3,0,0,25,2,2,1,0,0,0,0,1
891422,16,0,0,-1,16,3,4,1.3333334,0,0,0,0,1
891713,18,13,0,0,32,2,2,1,0,0,0,0,1
891762,13,5,5,1,24,3,3,1,0,0,0,0,1
892013,0,0.28915662,0.85770947,2.9662452,45,84,334,3.9761906,0,0,0,0,0
892105,6,15.666667,8.498365,0.5424489,55,4,4,1,0,0,0,0,1
892187,11,10.5,10.5,1,33,3,6,2,0,0,0,0,1
892761,15,25,18,0.72,66,3,3,1,0,0,0,0,1
893193,13,0,0,-1,13,2,2,1,0,0,0,0,1
893276,22,3,0,0,25,2,3,1.5,0,0,0,0,1
894033,9,0,0,-1,10,2,2,1,0,0,0,0,1
894404,10,5.125,5.644411,1.1013485,55,9,12,1.3333334,0,0,0,0,0
894555,1,0.77272725,1.649568,2.1347349,24,23,60,2.6086957,0,0,0,0,0
894563,27,0,0,-1,27,2,4,2,0,0,0,0,1
894982,3,2,2.9154758,1.4577379,12,5,5,1,0,0,0,0,0
895018,3,17.5,16.5,0.94285715,39,3,3,1,0,0,0,0,1
895177,2,4,0,0,6,2,4,2,0,0,0,0,1
895179,22,0,0,-1,22,4,8,2,0,0,0,0,1
895272,16,2.75,3.6996622,1.3453317,28,5,8,1.6,0,0,0,0,1
895616,30,2,2.1602468,1.0801234,37,4,5,1.25,0,0,0,0,1
896031,2,0.2,0.4,2,5,6,14,2.3333333,0,0,0,0,1
896655,4,2,0,0,6,2,2,1,0,0,0,0,1
896960,25,0,0,-1,26,3,3,1,0,0,0,0,1
897225,14,3,0,0,17,2,4,2,0,0,0,0,1
897228,15,11,8,0.72727275,38,3,3,1,0,0,0,0,1
897490,12,0,0,-1,12,2,2,1,0,0,0,0,1
898086,18,9,0,0,27,2,2,1,0,0,0,0,1
898614,6,0.5,0.5,1,7,3,4,1.3333334,0,0,0,0,1
899083,8,43,0,0,51,2,5,2.5,0,0,0,0,1
899192,10,0,0,-1,10,2,3,1.5,0,0,0,0,0
899677,23,0,0,-1,23,2,2,1,0,0,0,0,1
899683,24,0,0,-1,24,2,5,2.5,0,0,0,0,1
899719,28,50,0,0,78,2,2,1,0,0,0,0,1
899831,31,52,0,0,83,2,2,1,0,0,0,0,0
899899,22,73,0,0,96,2,2,1,0,0,0,0,1
900282,13,0,0,-1,14,2,2,1,0,0,0,0,1
900715,12,0,0,-1,12,3,5,1.6666666,1,0.33333334,774000,258000,1
900959,24,13,0,0,38,2,2,1,0,0,0,0,1
901545,0,0,0,-1,0,2,2,1,0,0,0,0,1
901550,8,3.6666667,5.1854496,1.4142135,20,4,6,1.5,0,0,0,0,1
901612,11,30,0,0,41,2,3,1.5,0,0,0,0,1
901741,28,0,0,-1,28,2,2,1,0,0,0,0,1
901814,27,61,0,0,88,2,4,2,0,0,0,0,1
902063,19,59,0,0,78,2,3,1.5,0,0,0,0,1
902276,11,46,0,0,58,2,3,1.5,0,0,0,0,1
902456,22,0,0,-1,22,2,8,4,0,0,0,0,1
902747,19,0,0,-1,19,2,3,1.5,0,0,0,0,1
902806,1,1,1,1,4,3,3,1,0,0,0,0,1
902875,11,0,0,-1,12,2,2,1,0,0,0,0,1
902919,24,5,0,0,30,2,2,1,0,0,0,0,1
902988,15,0,0,-1,15,2,2,1,0,0,0,0,1
903219,20,0,0,-1,20,2,2,1,0,0,0,0,1
903448,22,0,0,-1,22,2,5,2.5,0,0,0,0,1
903619,17,34,13,0.38235295,87,3,3,1,0,0,0,0,1
903796,22,74,0,0,96,2,2,1,0,0,0,0,1
904293,29,0.5,0.5,1,30,3,12,4,0,0,0,0,1
904510,19,0,0,-1,19,2,3,1.5,0,0,0,0,1
904608,28,0,0,-1,28,3,7,2.3333333,0,0,0,0,1
904781,14,8,0,0,22,2,2,1,0,0,0,0,1
905060,1,4.8125,8.79786,1.8281268,83,17,25,1.4705882,0,0,0,0,0
905237,21,0,0,-1,21,2,3,1.5,1,0.5,13680,6840,1
905333,4,74,0,0,78,2,3,1.5,0,0,0,0,1
905437,13,1.5,2.598076,1.7320508,20,5,22,4.4,0,0,0,0,1
905530,5,1.8,2.2271059,1.237281,17,6,7,1.1666666,0,0,0,0,1
905627,22,0,0,-1,23,3,3,1,0,0,0,0,1
905712,27,0,0,-1,27,2,2,1,0,0,0,0,1
905916,29,69,0,0,99,2,3,1.5,0,0,0,0,1
905940,14,7,0,0,22,2,2,1,0,0,0,0,1
906613,8,0.5,0.5,1,10,3,3,1,0,0,0,0,1
906975,19,0,0,-1,19,3,6,2,0,0,0,0,1
907083,8,1,0,0,10,2,2,1,0,0,0,0,1
907198,12,0,0,-1,12,2,4,2,0,0,0,0,1
907797,23,0.625,0.99215674,1.5874507,29,9,28,3.1111112,1,0.11111111,38160,4240,1
908169,31,11,8.602325,0.78202957,65,4,11,2.75,0,0,0,0,1
908711,28,32,0,0,60,2,2,1,0,0,0,0,1
908758,8,0,0,-1,8,2,2,1,0,0,0,0,1
908786,0,15,0,0,15,2,3,1.5,0,0,0,0,1
909500,29,4,0,0,34,2,2,1,0,0,0,0,1
909947,13,8,0,0,21,2,2,1,0,0,0,0,1
909994,5,25.666666,34.89349,1.3594866,83,4,10,2.5,0,0,0,0,1
910051,23,46,0,0,69,2,2,1,0,0,0,0,1
910059,14,4.25,5.3091903,1.2492212,32,5,5,1,0,0,0,0,1
910339,7,17,0,0,24,2,2,1,0,0,0,0,1
910820,26,0,0,-1,26,2,2,1,0,0,0,0,1
910831,30,3,0,0,33,2,3,1.5,0,0,0,0,1
910897,29,59,0,0,88,2,2,1,0,0,0,0,1
911033,12,0,0,-1,12,2,7,3.5,0,0,0,0,1
911377,12,0,0,-1,13,3,6,2,1,0.33333334,20400,6800,1
911439,9,31.5,14.5,0.46031746,74,3,3,1,0,0,0,0,1
911484,17,0,0,-1,17,2,2,1,0,0,0,0,1
911979,8,2,1,0.5,13,3,9,3,0,0,0,0,1
912124,28,0,0,-1,28,2,3,1.5,0,0,0,0,1
912521,2,0,0,-1,2,2,2,1,0,0,0,0,1
912529,24,25,0,0,50,2,2,1,0,0,0,0,1
912816,21,7,0,0,29,2,3,1.5,0,0,0,0,1
912885,28,7,0,0,35,2,3,1.5,0,0,0,0,1
912975,22,0,0,-1,22,2,7,3.5,0,0,0,0,1
913030,18,0,0,-1,18,2,10,5,0,0,0,0,1
913358,25,62,0,0,88,2,2,1,0,0,0,0,1
913842,3,2.25,2.2776084,1.0122705,12,5,11,2.2,0,0,0,0,1
914051,24,0,0,-1,24,2,2,1,0,0,0,0,1
914118,12,0,0,-1,12,3,3,1,0,0,0,0,1
914142,15,0,0,-1,16,2,2,1,0,0,0,0,1
914185,21,9,4,0.44444445,41,3,3,1,0,0,0,0,1
914824,6,0,0,-1,6,2,2,1,0,0,0,0,1
914878,16,0.4,0.48989794,1.2247449,20,6,9,1.5,0,0,0,0,1
914929,24,0,0,-1,24,2,2,1,0,0,0,0,1
915287,11,14,0,0,26,2,2,1,0,0,0,0,1
915423,9,0,0,-1,10,2,2,1,0,0,0,0,1
915514,26,1,0,0,29,3,3,1,0,0,0,0,1
915578,21,1.4545455,2.5712974,1.767767,42,12,74,6.1666665,0,0,0,0,0
915728,4,0,0,-1,5,2,3,1.5,0,0,0,0,1
916433,21,42,0,0,64,2,3,1.5,0,0,0,0,1
916471,31,0,0,-1,31,2,3,1.5,0,0,0,0,1
917217,19,0,0,-1,19,2,2,1,0,0,0,0,1
917590,15,4,1,0.25,25,3,3,1,0,0,0,0,1
917791,0,8.8,8.423776,0.95724726,91,11,51,4.6363635,0,0,0,0,0
917853,4,6,9.88686,1.64781,56,9,35,3.8888888,2,0.22222222,138360,15373.333,1
918081,19,15,0,0,35,2,2,1,0,0,0,0,1
918399,7,81,0,0,88,2,2,1,0,0,0,0,1
918516,12,69,0,0,82,2,2,1,0,0,0,0,1
918712,12,0,0,-1,12,3,3,1,0,0,0,0,1
918716,26,10,10,1,48,3,3,1,0,0,0,0,1
918784,25,0.6,0.48989794,0.8164966,29,6,12,2,0,0,0,0,1
918951,21,6,0,0,28,2,2,1,0,0,0,0,1
918958,22,0,0,-1,23,3,7,2.3333333,0,0,0,0,1
919347,24,16.25,24.273186,1.4937345,89,5,6,1.2,1,0.2,20760,4152,1
919906,12,19,3,0.15789473,51,3,12,4,0,0,0,0,1
919929,12,62,0,0,75,2,2,1,0,0,0,0,1
920185,21,0,0,-1,21,2,4,2,0,0,0,0,1
920453,21,0,0,-1,21,3,6,2,1,0.33333334,21360,7120,1
920673,23,0,0,-1,23,2,6,3,0,0,0,0,1
920739,31,5,0,0,37,2,2,1,0,0,0,0,1
921124,27,10.8,17.870646,1.6546894,83,6,9,1.5,0,0,0,0,0
921468,2,0,0,-1,2,2,3,1.5,0,0,0,0,1
921551,11,2,0,0,13,2,2,1,0,0,0,0,1
922125,17,0,0,-1,17,2,3,1.5,0,0,0,0,1
922260,20,4,1.6329932,0.4082483,34,4,4,1,0,0,0,0,1
